Time_Key,Timestamp,Temp_UNAM,Temp_BME,Temp_Calibrated,Diff_Temp,Diff_Calibrated,Abs_Diff_Temp,Pct_Error_Temp,Global_MAPE,Global_Pearson,Global_RMSE,Global_R2
2026-02-06 23:27:00,2026-02-06 23:26:54,11.9200,9.5000,9.6700,-2.4200,-2.2500,2.4200,20.3020,24.9858,0.8470,3.4498,0.5296
2026-02-06 23:12:00,2026-02-06 23:11:53,12.6100,10.1000,10.2700,-2.5100,-2.3400,2.5100,19.9048,24.9858,0.8470,3.4498,0.5296
2026-02-06 21:11:00,2026-02-06 21:11:00,15.4600,14.6000,14.7700,-0.8600,-0.6900,0.8600,5.5627,24.9858,0.8470,3.4498,0.5296
2026-02-06 20:56:00,2026-02-06 20:56:01,15.8500,15.0000,15.1700,-0.8500,-0.6800,0.8500,5.3628,24.9858,0.8470,3.4498,0.5296
2026-02-06 20:41:00,2026-02-06 20:41:01,16.1600,15.4000,15.5700,-0.7600,-0.5900,0.7600,4.7030,24.9858,0.8470,3.4498,0.5296
2026-02-06 20:11:00,2026-02-06 20:10:53,16.9600,16.1000,16.2700,-0.8600,-0.6900,0.8600,5.0708,24.9858,0.8470,3.4498,0.5296
2026-02-06 19:41:00,2026-02-06 19:40:47,17.7200,16.8000,16.9700,-0.9200,-0.7500,0.9200,5.1919,24.9858,0.8470,3.4498,0.5296
2026-02-06 17:55:00,2026-02-06 17:55:01,20.4100,20.0000,20.1700,-0.4100,-0.2400,0.4100,2.0088,24.9858,0.8470,3.4498,0.5296
2026-02-06 16:54:00,2026-02-06 16:54:29,21.7100,21.8000,21.9700,0.0900,0.2600,0.0900,0.4146,24.9858,0.8470,3.4498,0.5296
2026-02-06 15:24:00,2026-02-06 15:23:51,21.5700,22.1000,22.2700,0.5300,0.7000,0.5300,2.4571,24.9858,0.8470,3.4498,0.5296
2026-02-06 11:37:00,2026-02-06 11:36:56,17.5600,20.8000,20.9700,3.2400,3.4100,3.2400,18.4510,24.9858,0.8470,3.4498,0.5296
2026-02-06 11:07:00,2026-02-06 11:06:45,16.9500,20.6000,20.7700,3.6500,3.8200,3.6500,21.5339,24.9858,0.8470,3.4498,0.5296
2026-02-06 08:50:00,2026-02-06 08:50:08,12.7800,11.7000,11.8700,-1.0800,-0.9100,1.0800,8.4507,24.9858,0.8470,3.4498,0.5296
2026-02-06 08:35:00,2026-02-06 08:35:07,11.2100,9.5000,9.6700,-1.7100,-1.5400,1.7100,15.2542,24.9858,0.8470,3.4498,0.5296
2026-02-06 08:20:00,2026-02-06 08:19:56,10.2900,7.7000,7.8700,-2.5900,-2.4200,2.5900,25.1701,24.9858,0.8470,3.4498,0.5296
2026-02-06 07:34:00,2026-02-06 07:34:26,7.3470,4.9000,5.0700,-2.4470,-2.2770,2.4470,33.3061,24.9858,0.8470,3.4498,0.5296
2026-02-06 05:32:00,2026-02-06 05:32:20,7.7290,5.4000,5.5700,-2.3290,-2.1590,2.3290,30.1333,24.9858,0.8470,3.4498,0.5296
2026-02-06 05:17:00,2026-02-06 05:17:19,7.8320,5.4000,5.5700,-2.4320,-2.2620,2.4320,31.0521,24.9858,0.8470,3.4498,0.5296
2026-02-06 04:47:00,2026-02-06 04:47:18,7.9090,5.8000,5.9700,-2.1090,-1.9390,2.1090,26.6658,24.9858,0.8470,3.4498,0.5296
2026-02-06 04:32:00,2026-02-06 04:32:14,8.0100,5.5000,5.6700,-2.5100,-2.3400,2.5100,31.3358,24.9858,0.8470,3.4498,0.5296
2026-02-06 03:32:00,2026-02-06 03:32:08,8.5800,6.4000,6.5700,-2.1800,-2.0100,2.1800,25.4079,24.9858,0.8470,3.4498,0.5296
2026-02-06 02:47:00,2026-02-06 02:46:33,9.4100,7.2000,7.3700,-2.2100,-2.0400,2.2100,23.4857,24.9858,0.8470,3.4498,0.5296
2026-02-06 02:32:00,2026-02-06 02:31:34,9.6700,7.2000,7.3700,-2.4700,-2.3000,2.4700,25.5429,24.9858,0.8470,3.4498,0.5296
2026-02-06 02:17:00,2026-02-06 02:16:34,9.9200,8.1000,8.2700,-1.8200,-1.6500,1.8200,18.3468,24.9858,0.8470,3.4498,0.5296
2026-02-06 02:02:00,2026-02-06 02:01:36,9.8100,7.6000,7.7700,-2.2100,-2.0400,2.2100,22.5280,24.9858,0.8470,3.4498,0.5296
2026-02-06 01:47:00,2026-02-06 01:46:38,9.9500,7.8000,7.9700,-2.1500,-1.9800,2.1500,21.6080,24.9858,0.8470,3.4498,0.5296
2026-02-06 01:32:00,2026-02-06 01:31:39,9.7800,8.0000,8.1700,-1.7800,-1.6100,1.7800,18.2004,24.9858,0.8470,3.4498,0.5296
2026-02-06 01:17:00,2026-02-06 01:16:39,10.2200,8.1000,8.2700,-2.1200,-1.9500,2.1200,20.7436,24.9858,0.8470,3.4498,0.5296
2026-02-06 01:02:00,2026-02-06 01:01:40,10.2300,8.0000,8.1700,-2.2300,-2.0600,2.2300,21.7986,24.9858,0.8470,3.4498,0.5296
2026-02-06 00:32:00,2026-02-06 00:31:44,11.2600,8.8000,8.9700,-2.4600,-2.2900,2.4600,21.8472,24.9858,0.8470,3.4498,0.5296
2026-02-06 00:17:00,2026-02-06 00:16:46,11.0900,8.7000,8.8700,-2.3900,-2.2200,2.3900,21.5509,24.9858,0.8470,3.4498,0.5296
2026-02-06 00:02:00,2026-02-06 00:01:48,10.9700,9.4000,9.5700,-1.5700,-1.4000,1.5700,14.3118,24.9858,0.8470,3.4498,0.5296
2026-02-05 23:47:00,2026-02-05 23:46:49,11.6300,9.8000,9.9700,-1.8300,-1.6600,1.8300,15.7352,24.9858,0.8470,3.4498,0.5296
2026-02-05 23:32:00,2026-02-05 23:31:52,12.0600,10.0000,10.1700,-2.0600,-1.8900,2.0600,17.0813,24.9858,0.8470,3.4498,0.5296
2026-02-05 23:17:00,2026-02-05 23:16:53,12.5600,10.3000,10.4700,-2.2600,-2.0900,2.2600,17.9936,24.9858,0.8470,3.4498,0.5296
2026-02-05 23:02:00,2026-02-05 23:01:55,12.6300,10.4000,10.5700,-2.2300,-2.0600,2.2300,17.6564,24.9858,0.8470,3.4498,0.5296
2026-02-05 22:47:00,2026-02-05 22:46:58,12.8200,10.3000,10.4700,-2.5200,-2.3500,2.5200,19.6568,24.9858,0.8470,3.4498,0.5296
2026-02-05 22:32:00,2026-02-05 22:32:00,13.3700,11.6000,11.7700,-1.7700,-1.6000,1.7700,13.2386,24.9858,0.8470,3.4498,0.5296
2026-02-05 21:46:00,2026-02-05 21:46:09,14.5300,13.0000,13.1700,-1.5300,-1.3600,1.5300,10.5299,24.9858,0.8470,3.4498,0.5296
2026-02-05 21:31:00,2026-02-05 21:31:10,14.7900,13.5000,13.6700,-1.2900,-1.1200,1.2900,8.7221,24.9858,0.8470,3.4498,0.5296
2026-02-05 21:16:00,2026-02-05 21:15:56,14.9300,13.7000,13.8700,-1.2300,-1.0600,1.2300,8.2384,24.9858,0.8470,3.4498,0.5296
2026-02-05 21:01:00,2026-02-05 21:00:58,15.1600,14.1000,14.2700,-1.0600,-0.8900,1.0600,6.9921,24.9858,0.8470,3.4498,0.5296
2026-02-05 20:46:00,2026-02-05 20:46:00,15.4000,14.7000,14.8700,-0.7000,-0.5300,0.7000,4.5455,24.9858,0.8470,3.4498,0.5296
2026-02-05 20:31:00,2026-02-05 20:31:01,15.7100,15.0000,15.1700,-0.7100,-0.5400,0.7100,4.5194,24.9858,0.8470,3.4498,0.5296
2026-02-05 20:16:00,2026-02-05 20:15:58,15.7100,15.1000,15.2700,-0.6100,-0.4400,0.6100,3.8829,24.9858,0.8470,3.4498,0.5296
2026-02-05 20:01:00,2026-02-05 20:01:00,15.8500,15.0000,15.1700,-0.8500,-0.6800,0.8500,5.3628,24.9858,0.8470,3.4498,0.5296
2026-02-05 19:46:00,2026-02-05 19:46:01,16.0000,15.4000,15.5700,-0.6000,-0.4300,0.6000,3.7500,24.9858,0.8470,3.4498,0.5296
2026-02-05 19:16:00,2026-02-05 19:15:53,16.3700,15.1000,15.2700,-1.2700,-1.1000,1.2700,7.7581,24.9858,0.8470,3.4498,0.5296
2026-02-05 19:01:00,2026-02-05 19:00:52,16.6700,15.2000,15.3700,-1.4700,-1.3000,1.4700,8.8182,24.9858,0.8470,3.4498,0.5296
2026-02-05 18:46:00,2026-02-05 18:45:54,17.0800,15.8000,15.9700,-1.2800,-1.1100,1.2800,7.4941,24.9858,0.8470,3.4498,0.5296
2026-02-05 18:31:00,2026-02-05 18:30:50,17.2100,16.4000,16.5700,-0.8100,-0.6400,0.8100,4.7066,24.9858,0.8470,3.4498,0.5296
2026-02-05 18:16:00,2026-02-05 18:15:50,17.4000,16.5000,16.6700,-0.9000,-0.7300,0.9000,5.1724,24.9858,0.8470,3.4498,0.5296
2026-02-05 18:01:00,2026-02-05 18:00:47,17.4400,16.8000,16.9700,-0.6400,-0.4700,0.6400,3.6697,24.9858,0.8470,3.4498,0.5296
2026-02-05 17:46:00,2026-02-05 17:45:45,17.4400,16.9000,17.0700,-0.5400,-0.3700,0.5400,3.0963,24.9858,0.8470,3.4498,0.5296
2026-02-05 17:31:00,2026-02-05 17:30:42,17.5800,17.2000,17.3700,-0.3800,-0.2100,0.3800,2.1615,24.9858,0.8470,3.4498,0.5296
2026-02-05 17:01:00,2026-02-05 17:00:33,17.6700,17.7000,17.8700,0.0300,0.2000,0.0300,0.1698,24.9858,0.8470,3.4498,0.5296
2026-02-05 16:31:00,2026-02-05 16:30:34,17.7200,18.1000,18.2700,0.3800,0.5500,0.3800,2.1445,24.9858,0.8470,3.4498,0.5296
2026-02-05 16:15:00,2026-02-05 16:15:24,18.5900,18.7000,18.8700,0.1100,0.2800,0.1100,0.5917,24.9858,0.8470,3.4498,0.5296
2026-02-05 16:00:00,2026-02-05 16:00:27,17.8800,19.2000,19.3700,1.3200,1.4900,1.3200,7.3826,24.9858,0.8470,3.4498,0.5296
2026-02-05 15:45:00,2026-02-05 15:45:25,19.1300,20.0000,20.1700,0.8700,1.0400,0.8700,4.5478,24.9858,0.8470,3.4498,0.5296
2026-02-05 08:26:00,2026-02-05 08:26:09,10.0300,17.8000,17.9700,7.7700,7.9400,7.7700,77.4676,24.9858,0.8470,3.4498,0.5296
2026-02-05 07:56:00,2026-02-05 07:56:11,9.9200,17.9000,18.0700,7.9800,8.1500,7.9800,80.4435,24.9858,0.8470,3.4498,0.5296
2026-02-05 07:26:00,2026-02-05 07:26:09,10.0500,18.4000,18.5700,8.3500,8.5200,8.3500,83.0846,24.9858,0.8470,3.4498,0.5296
2026-02-05 07:11:00,2026-02-05 07:11:08,10.0100,18.4000,18.5700,8.3900,8.5600,8.3900,83.8162,24.9858,0.8470,3.4498,0.5296
2026-02-05 06:56:00,2026-02-05 06:56:10,10.0500,18.5000,18.6700,8.4500,8.6200,8.4500,84.0796,24.9858,0.8470,3.4498,0.5296
2026-02-05 06:41:00,2026-02-05 06:41:12,10.0500,18.5000,18.6700,8.4500,8.6200,8.4500,84.0796,24.9858,0.8470,3.4498,0.5296
2026-02-05 06:26:00,2026-02-05 06:26:10,10.0500,18.5000,18.6700,8.4500,8.6200,8.4500,84.0796,24.9858,0.8470,3.4498,0.5296
2026-02-05 06:11:00,2026-02-05 06:11:09,9.8700,18.5000,18.6700,8.6300,8.8000,8.6300,87.4367,24.9858,0.8470,3.4498,0.5296
2026-02-05 05:56:00,2026-02-05 05:56:10,9.8700,18.5000,18.6700,8.6300,8.8000,8.6300,87.4367,24.9858,0.8470,3.4498,0.5296
2026-02-05 05:41:00,2026-02-05 05:41:11,9.9200,18.6000,18.7700,8.6800,8.8500,8.6800,87.5000,24.9858,0.8470,3.4498,0.5296
2026-02-05 05:26:00,2026-02-05 05:26:13,10.1000,18.5000,18.6700,8.4000,8.5700,8.4000,83.1683,24.9858,0.8470,3.4498,0.5296
2026-02-05 05:11:00,2026-02-05 05:11:15,10.0500,18.5000,18.6700,8.4500,8.6200,8.4500,84.0796,24.9858,0.8470,3.4498,0.5296
2026-02-05 04:56:00,2026-02-05 04:56:13,10.1000,18.5000,18.6700,8.4000,8.5700,8.4000,83.1683,24.9858,0.8470,3.4498,0.5296
2026-02-05 04:41:00,2026-02-05 04:41:15,10.1900,18.5000,18.6700,8.3100,8.4800,8.3100,81.5505,24.9858,0.8470,3.4498,0.5296
2026-02-05 04:26:00,2026-02-05 04:26:13,10.2800,18.6000,18.7700,8.3200,8.4900,8.3200,80.9339,24.9858,0.8470,3.4498,0.5296
2026-02-05 04:11:00,2026-02-05 04:11:14,10.3700,18.6000,18.7700,8.2300,8.4000,8.2300,79.3635,24.9858,0.8470,3.4498,0.5296
2026-02-05 03:56:00,2026-02-05 03:56:15,10.3300,18.7000,18.8700,8.3700,8.5400,8.3700,81.0261,24.9858,0.8470,3.4498,0.5296
2026-02-05 03:41:00,2026-02-05 03:41:17,10.3700,18.7000,18.8700,8.3300,8.5000,8.3300,80.3279,24.9858,0.8470,3.4498,0.5296
2026-02-05 03:26:00,2026-02-05 03:26:19,10.4700,18.8000,18.9700,8.3300,8.5000,8.3300,79.5606,24.9858,0.8470,3.4498,0.5296
2026-02-05 03:11:00,2026-02-05 03:11:20,10.6100,18.8000,18.9700,8.1900,8.3600,8.1900,77.1913,24.9858,0.8470,3.4498,0.5296
2026-02-05 02:56:00,2026-02-05 02:56:22,10.6500,18.8000,18.9700,8.1500,8.3200,8.1500,76.5258,24.9858,0.8470,3.4498,0.5296
2026-02-05 02:41:00,2026-02-05 02:41:23,10.7100,18.9000,19.0700,8.1900,8.3600,8.1900,76.4706,24.9858,0.8470,3.4498,0.5296
2026-02-05 02:26:00,2026-02-05 02:26:24,10.7600,18.9000,19.0700,8.1400,8.3100,8.1400,75.6506,24.9858,0.8470,3.4498,0.5296
2026-02-05 02:11:00,2026-02-05 02:11:25,10.9200,18.9000,19.0700,7.9800,8.1500,7.9800,73.0769,24.9858,0.8470,3.4498,0.5296
2026-02-05 01:56:00,2026-02-05 01:56:26,10.9100,19.0000,19.1700,8.0900,8.2600,8.0900,74.1522,24.9858,0.8470,3.4498,0.5296
2026-02-05 01:41:00,2026-02-05 01:41:28,10.8700,19.0000,19.1700,8.1300,8.3000,8.1300,74.7930,24.9858,0.8470,3.4498,0.5296
2026-02-05 01:26:00,2026-02-05 01:26:29,11.1100,19.1000,19.2700,7.9900,8.1600,7.9900,71.9172,24.9858,0.8470,3.4498,0.5296
2026-02-05 01:12:00,2026-02-05 01:11:30,11.3800,19.2000,19.3700,7.8200,7.9900,7.8200,68.7170,24.9858,0.8470,3.4498,0.5296
2026-02-05 00:57:00,2026-02-05 00:56:32,11.4200,19.2000,19.3700,7.7800,7.9500,7.7800,68.1261,24.9858,0.8470,3.4498,0.5296
2026-02-05 00:42:00,2026-02-05 00:41:33,11.4700,19.2000,19.3700,7.7300,7.9000,7.7300,67.3932,24.9858,0.8470,3.4498,0.5296
2026-02-05 00:27:00,2026-02-05 00:26:34,11.4400,19.2000,19.3700,7.7600,7.9300,7.7600,67.8322,24.9858,0.8470,3.4498,0.5296
2026-02-05 00:12:00,2026-02-05 00:11:36,11.6200,19.3000,19.4700,7.6800,7.8500,7.6800,66.0929,24.9858,0.8470,3.4498,0.5296
2026-02-04 23:57:00,2026-02-04 23:56:38,11.6900,19.3000,19.4700,7.6100,7.7800,7.6100,65.0984,24.9858,0.8470,3.4498,0.5296
2026-02-04 23:42:00,2026-02-04 23:41:39,12.1100,19.4000,19.5700,7.2900,7.4600,7.2900,60.1982,24.9858,0.8470,3.4498,0.5296
2026-02-04 23:27:00,2026-02-04 23:26:41,12.2600,19.4000,19.5700,7.1400,7.3100,7.1400,58.2382,24.9858,0.8470,3.4498,0.5296
2026-02-04 23:12:00,2026-02-04 23:11:43,12.3500,19.5000,19.6700,7.1500,7.3200,7.1500,57.8947,24.9858,0.8470,3.4498,0.5296
2026-02-04 22:57:00,2026-02-04 22:56:44,12.6100,19.5000,19.6700,6.8900,7.0600,6.8900,54.6392,24.9858,0.8470,3.4498,0.5296
2026-02-04 22:42:00,2026-02-04 22:41:45,12.7000,19.5000,19.6700,6.8000,6.9700,6.8000,53.5433,24.9858,0.8470,3.4498,0.5296
2026-02-04 22:27:00,2026-02-04 22:26:46,12.8600,19.6000,19.7700,6.7400,6.9100,6.7400,52.4106,24.9858,0.8470,3.4498,0.5296
2026-02-04 22:12:00,2026-02-04 22:11:47,13.1200,19.6000,19.7700,6.4800,6.6500,6.4800,49.3902,24.9858,0.8470,3.4498,0.5296
2026-02-04 21:57:00,2026-02-04 21:56:49,13.5200,19.7000,19.8700,6.1800,6.3500,6.1800,45.7101,24.9858,0.8470,3.4498,0.5296
2026-02-04 21:42:00,2026-02-04 21:41:48,13.7000,19.8000,19.9700,6.1000,6.2700,6.1000,44.5255,24.9858,0.8470,3.4498,0.5296
2026-02-04 21:27:00,2026-02-04 21:26:49,14.0300,19.9000,20.0700,5.8700,6.0400,5.8700,41.8389,24.9858,0.8470,3.4498,0.5296
2026-02-04 21:12:00,2026-02-04 21:11:51,14.9800,19.9000,20.0700,4.9200,5.0900,4.9200,32.8438,24.9858,0.8470,3.4498,0.5296
2026-02-04 20:57:00,2026-02-04 20:56:52,15.0800,19.9000,20.0700,4.8200,4.9900,4.8200,31.9629,24.9858,0.8470,3.4498,0.5296
2026-02-04 20:42:00,2026-02-04 20:41:54,14.9800,20.0000,20.1700,5.0200,5.1900,5.0200,33.5113,24.9858,0.8470,3.4498,0.5296
2026-02-04 20:27:00,2026-02-04 20:26:55,14.8400,20.1000,20.2700,5.2600,5.4300,5.2600,35.4447,24.9858,0.8470,3.4498,0.5296
2026-02-04 20:12:00,2026-02-04 20:11:57,15.3500,20.2000,20.3700,4.8500,5.0200,4.8500,31.5961,24.9858,0.8470,3.4498,0.5296
2026-02-04 19:57:00,2026-02-04 19:56:59,15.6200,20.3000,20.4700,4.6800,4.8500,4.6800,29.9616,24.9858,0.8470,3.4498,0.5296
2026-02-04 19:42:00,2026-02-04 19:42:00,15.7100,20.4000,20.5700,4.6900,4.8600,4.6900,29.8536,24.9858,0.8470,3.4498,0.5296
2026-02-04 19:27:00,2026-02-04 19:27:02,16.1200,20.6000,20.7700,4.4800,4.6500,4.4800,27.7916,24.9858,0.8470,3.4498,0.5296
2026-02-04 19:12:00,2026-02-04 19:12:04,15.8900,20.8000,20.9700,4.9100,5.0800,4.9100,30.8999,24.9858,0.8470,3.4498,0.5296
2026-02-04 18:57:00,2026-02-04 18:57:05,16.9100,21.1000,21.2700,4.1900,4.3600,4.1900,24.7782,24.9858,0.8470,3.4498,0.5296
2026-02-04 18:42:00,2026-02-04 18:42:07,16.9400,21.6000,21.7700,4.6600,4.8300,4.6600,27.5089,24.9858,0.8470,3.4498,0.5296
2026-02-04 18:27:00,2026-02-04 18:27:10,16.9000,22.2000,22.3700,5.3000,5.4700,5.3000,31.3609,24.9858,0.8470,3.4498,0.5296
2026-02-04 18:12:00,2026-02-04 18:12:13,18.6300,22.1000,22.2700,3.4700,3.6400,3.4700,18.6259,24.9858,0.8470,3.4498,0.5296
2026-02-04 18:08:00,2026-02-04 18:07:53,19.2800,22.2000,22.3700,2.9200,3.0900,2.9200,15.1452,24.9858,0.8470,3.4498,0.5296
2026-02-04 17:53:00,2026-02-04 17:53:25,20.2300,22.2000,22.3700,1.9700,2.1400,1.9700,9.7380,24.9858,0.8470,3.4498,0.5296
2026-02-04 17:45:00,2026-02-04 17:44:56,20.4200,22.3000,22.4700,1.8800,2.0500,1.8800,9.2067,24.9858,0.8470,3.4498,0.5296
2026-02-04 17:44:00,2026-02-04 17:44:25,20.4500,22.3000,22.4700,1.8500,2.0200,1.8500,9.0465,24.9858,0.8470,3.4498,0.5296
